File_ID	reads_length	Name	Rank	Lineage	Taxid	sample_name	empo_1	empo_2	empo_3	empo_4	highest_taxa	genus	isyeast	subphylum
ERR5004860	20848386	Memnoniella echinata	species	phylum-Ascomycota|class-Sordariomycetes|order-Hypocreales|family-Stachybotryaceae|genus-Memnoniella|species-Memnoniella_echinata	80383	13114.seedorf.71.s012	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Memnoniella	N	Pezizomycotina
ERR5003067	7630616	Strombidium inclinatum	species	phylum-Ciliophora|class-Spirotrichea|family-Strombidiidae|genus-Strombidium|species-Strombidium_inclinatum	197538	13114.distel.72.s007	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5004910	33347958	Tetrapisispora fleetii	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Tetrapisispora|species-Tetrapisispora_fleetii	300277	13114.song.52.s010	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Tetrapisispora	Y	Saccharomycotina
ERR5004119	32812416	[Candida] intermedia	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Metschnikowiaceae|genus-Clavispora|species-[Candida]_intermedia	45354	13114.song.52.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	[Candida]	N	Saccharomycotina
ERR5004200	18283236	Bathycoccus prasinos	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Bathycoccus|species-Bathycoccus_prasinos	41875	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004200	18283236	Tetrahymena thermophila	species	phylum-Ciliophora|class-Oligohymenophorea|order-Hymenostomatida|family-Tetrahymenidae|genus-Tetrahymena|species-Tetrahymena_thermophila	5911	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004200	18283236	Lithomelissa setosa	species	class-Polycystinea|order-Nassellaria|family-Plagiacanthidae|genus-Lithomelissa|species-Lithomelissa_setosa	1054399	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004200	18283236	Ostreococcus lucimarinus CCE9901	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Ostreococcus|species-Ostreococcus_sp._'lucimarinus'	436017	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004200	18283236	Stramenopiles sp. TOSAG23-2	species	species-Stramenopiles_sp._TOSAG23-2	1735743	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004200	18283236	Stramenopiles sp. TOSAG23-3	species	species-Stramenopiles_sp._TOSAG23-3	1735745	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004200	18283236	Arcocellulus cornucervis	species	phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Arcocellulus|species-Arcocellulus_cornucervis	1155433	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004200	18283236	Alexandrium tamarense	species	class-Dinophyceae|order-Gonyaulacales|family-Gonyaulacaceae|genus-Alexandrium|species-Alexandrium_tamarense	2926	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004200	18283236	Micromonas bravo	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Mamiellaceae|genus-Micromonas|species-Micromonas_bravo	296588	13114.tait.77.s002	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003280	10988718	Phoma herbarum	species	phylum-Ascomycota|class-Dothideomycetes|order-Pleosporales|family-Didymellaceae|genus-Phoma|species-Phoma_herbarum	73001	13114.rohwer.85.s006	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003280	10988718	Pyrenochaeta sp. UM 256	species	phylum-Ascomycota|class-Dothideomycetes|order-Pleosporales|family-Cucurbitariaceae|genus-Pyrenochaeta|species-Pyrenochaeta_sp._UM_256	1295359	13114.rohwer.85.s006	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003280	10988718	Leucoagaricus gongylophorus Ac12	species	phylum-Basidiomycota|class-Agaricomycetes|order-Agaricales|family-Agaricaceae|genus-Leucoagaricus|species-Leucoagaricus_gongylophorus	1258663	13114.rohwer.85.s006	Free-living	Saline	Sediment (saline)	Sediment (saline)	Basidiomycota	Leucoagaricus	N	Agaricomycotina
ERR5004729	475622	Leucoagaricus gongylophorus Ac12	species	phylum-Basidiomycota|class-Agaricomycetes|order-Agaricales|family-Agaricaceae|genus-Leucoagaricus|species-Leucoagaricus_gongylophorus	1258663	13114.pinto.63.s008	Host-associated	Plant	Plant corpus	Plant corpus (non-saline)	Basidiomycota	Leucoagaricus	N	Agaricomycotina
ERR5004774	1160674	Pyrenochaeta sp. UM 256	species	phylum-Ascomycota|class-Dothideomycetes|order-Pleosporales|family-Cucurbitariaceae|genus-Pyrenochaeta|species-Pyrenochaeta_sp._UM_256	1295359	13114.rohwer.85.s021	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5004774	1160674	Exophiala mesophila	species	phylum-Ascomycota|class-Eurotiomycetes|order-Chaetothyriales|family-Herpotrichiellaceae|genus-Exophiala|species-Exophiala_mesophila	212818	13114.rohwer.85.s021	Free-living	Saline	Sediment (saline)	Sediment (saline)	Ascomycota	Exophiala	Y	Pezizomycotina
ERR5004774	1160674	Cladosporium sphaerospermum UM 843	species	phylum-Ascomycota|class-Dothideomycetes|order-Capnodiales|family-Cladosporiaceae|genus-Cladosporium|species-Cladosporium_sphaerospermum	1151026	13114.rohwer.85.s021	Free-living	Saline	Sediment (saline)	Sediment (saline)	Ascomycota	Cladosporium	N	Pezizomycotina
